"","ï..date","state","stay_at_home","non_essential_business_closure","large_gathering_ban","school_closure","bar_restaurant_limits","primary_election_postponed","emergency_declaration","adult_under_60","adult_over_60","risk_under_60","risk_over_60","hospital_beds","beds_per_thousand","total_chc","total_chc_delivery_sites"
"1056","6-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1057","7-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1058","8-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1059","9-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1060","10-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1061","11-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1062","12-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1063","13-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1064","14-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1065","15-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1066","16-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1067","17-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1068","18-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1069","19-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1070","20-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1071","21-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1072","22-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1073","23-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1074","24-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1075","25-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1076","26-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1077","27-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1078","28-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1079","29-Feb","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1080","1-Mar","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1081","2-Mar","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1082","3-Mar","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1083","4-Mar","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1084","5-Mar","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1085","6-Mar","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1086","7-Mar","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1087","8-Mar","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1088","9-Mar","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1089","10-Mar","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1090","11-Mar","Kansas","0","0",999,"0","0","0","0","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1091","12-Mar","Kansas","0","0",999,"0","0","0","1","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1092","13-Mar","Kansas","0","0",999,"0","0","0","1","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1093","14-Mar","Kansas","0","0",999,"0","0","0","1","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1094","15-Mar","Kansas","0","0",999,"0","0","0","1","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1095","16-Mar","Kansas","0","0",999,"0","0","0","1","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1096","17-Mar","Kansas","0","0",50,"1","1","0","1","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1097","18-Mar","Kansas","0","0",50,"1","1","0","1","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1098","19-Mar","Kansas","0","0",50,"1","1","0","1","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1099","20-Mar","Kansas","0","0",50,"1","1","0","1","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1100","21-Mar","Kansas","0","0",50,"1","1","0","1","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1101","22-Mar","Kansas","0","0",50,"1","1","0","1","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1102","23-Mar","Kansas","1","0",50,"1","1","0","1","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1103","24-Mar","Kansas","1","0",50,"1","1","0","1","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1104","25-Mar","Kansas","1","0",50,"1","1","0","1","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1105","26-Mar","Kansas","1","0",50,"1","1","0","1","1,544,045","668,545","235,430","668,550","9,659","3.32","18","91"
"1106","22-Jan","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1107","23-Jan","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1108","24-Jan","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1109","25-Jan","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1110","26-Jan","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1111","27-Jan","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1112","28-Jan","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1113","29-Jan","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1114","30-Jan","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1115","31-Jan","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1116","1-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1117","2-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1118","3-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1119","4-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1120","5-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1121","6-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1122","7-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1123","8-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1124","9-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1125","10-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1126","11-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1127","12-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1128","13-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1129","14-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1130","15-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1131","16-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1132","17-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1133","18-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1134","19-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1135","20-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1136","21-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1137","22-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1138","23-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1139","24-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1140","25-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1141","26-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1142","27-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1143","28-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1144","29-Feb","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1145","1-Mar","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1146","2-Mar","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1147","3-Mar","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1148","4-Mar","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1149","5-Mar","Kentucky","0","0",999,"0","0","0","0","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1150","6-Mar","Kentucky","0","0",999,"0","0","0","1","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1151","7-Mar","Kentucky","0","0",999,"0","0","0","1","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1152","8-Mar","Kentucky","0","0",999,"0","0","0","1","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1153","9-Mar","Kentucky","0","0",999,"0","0","0","1","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1154","10-Mar","Kentucky","0","0",999,"0","0","0","1","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1155","11-Mar","Kentucky","0","0",999,"0","0","0","1","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1156","12-Mar","Kentucky","0","0",999,"0","0","0","1","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1157","13-Mar","Kentucky","0","0",999,"0","0","0","1","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1158","14-Mar","Kentucky","0","0",999,"0","0","0","1","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1159","15-Mar","Kentucky","0","0",999,"0","0","0","1","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1160","16-Mar","Kentucky","0","0",999,"1","1","1","1","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1161","17-Mar","Kentucky","0","0",999,"1","1","1","1","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1162","18-Mar","Kentucky","0","0",999,"1","1","1","1","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1163","19-Mar","Kentucky","0","0",999,"1","1","1","1","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1164","20-Mar","Kentucky","0","0",999,"1","1","1","1","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1165","21-Mar","Kentucky","0","0",999,"1","1","1","1","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1166","22-Mar","Kentucky","0","0",999,"1","1","1","1","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1167","23-Mar","Kentucky","0","1",50,"1","1","1","1","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1168","24-Mar","Kentucky","0","1",50,"1","1","1","1","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1169","25-Mar","Kentucky","0","1",50,"1","1","1","1","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1170","26-Mar","Kentucky","0","1",50,"1","1","1","1","2,384,137","1,087,273","492,520","1,087,270","14,329","3.21","24","324"
"1171","22-Jan","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1172","23-Jan","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1173","24-Jan","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1174","25-Jan","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1175","26-Jan","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1176","27-Jan","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1177","28-Jan","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1178","29-Jan","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1179","30-Jan","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1180","31-Jan","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1181","1-Feb","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1182","2-Feb","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1183","3-Feb","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1184","4-Feb","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1185","5-Feb","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1186","6-Feb","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1187","7-Feb","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1188","8-Feb","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1189","9-Feb","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1190","10-Feb","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1191","11-Feb","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1192","12-Feb","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1193","13-Feb","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1194","14-Feb","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1195","15-Feb","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1196","16-Feb","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1197","17-Feb","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1198","18-Feb","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1199","19-Feb","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
"1200","20-Feb","Louisiana","0","0",999,"0","0","0","0","2,551,197","1,044,033","509,640","1,044,030","15,272","3.28","34","287"
